timestamp,price,usdt_balance,btc_balance,total_assets,total_fees,profit_pct,trend_score,volatility
2025-02-09 17:44:24.832,96106.55,1000.0,0.0,1000.0,0.0,0.0,-0.2672395665515252,-0.005243641973293266
2025-02-09 17:46:35.904,96187.97,1000.0,0.0,1000.0,0.0,0.0,-0.1762000077067889,0.1850584634233504
2025-02-09 17:48:46.976,96128.5,1000.0,0.0,1000.0,0.0,0.0,-0.17258311392028133,0.09076345423995683
2025-02-09 17:50:58.048,96066.87,1000.0,0.0,1000.0,0.0,0.0,-0.33896951564189487,0.022420173120289582
2025-02-09 17:53:09.120,96184.91,1000.0,0.0,1000.0,0.0,0.0,-0.13632878694576517,0.25583368733286005
2025-02-09 17:55:20.192,96113.19,1000.0,0.0,1000.0,0.0,0.0,-0.21787277645336847,0.1526954379235052
2025-02-09 17:57:31.264,96113.19,1000.0,0.0,1000.0,0.0,0.0,-0.7573627451171958,0.18408733681476552
2025-02-09 17:59:42.336,96185.22,1000.0,0.0,1000.0,0.0,0.0,-0.4090012185324278,0.3232788188874051
2025-02-09 18:01:53.408,96088.97,1000.0,0.0,1000.0,0.0,0.0,-0.8205188632020374,0.18368772701556085
2025-02-09 18:04:04.480,96070.86,1000.0,0.0,1000.0,0.0,0.0,-0.7263433696448065,0.17805909310390505
2025-02-09 18:06:15.552,96300.0,1000.0,0.0,1000.0,0.0,0.0,-0.23508270055830027,0.6053099389812625
2025-02-09 18:08:26.624,96184.17,1000.0,0.0,1000.0,0.0,0.0,-0.3569309725731832,0.40519272035166426
2025-02-09 18:10:37.696,96225.46,1000.0,0.0,1000.0,0.0,0.0,-0.036782238634562134,0.5120127350835427
2025-02-09 18:12:48.768,96170.56,1000.0,0.0,1000.0,0.0,0.0,-0.10416273282504843,0.4138689724501823
2025-02-09 18:14:59.840,96075.09,1000.0,0.0,1000.0,0.0,0.0,-0.2080252817007809,0.20154982321421558
2025-02-09 18:17:10.912,96115.84,1000.0,0.0,1000.0,0.0,0.0,-0.1112363232698006,0.32645674898622684
2025-02-09 18:19:21.984,96126.38,1000.0,0.0,1000.0,0.0,0.0,-0.7262890369325736,0.3730266292823048
2025-02-09 18:21:33.056,96213.77,1000.0,0.0,1000.0,0.0,0.0,-0.19564213788005358,0.6925283126627221
2025-02-09 18:23:44.128,96049.78,1000.0,0.0,1000.0,0.0,0.0,-0.8342708327868713,0.12814864636007423
2025-02-09 18:25:55.200,96128.92,899.9259232,0.00104,1000.0,0.1,0.0,-0.5646262150587211,0.4477906432525027
2025-02-09 18:28:06.272,96124.9,899.9259232,0.00104,999.8958192,0.1,-0.010418079999999464,-0.7755959286282623,0.4273258347353825
2025-02-09 18:30:17.344,96137.01,899.9259232,0.00104,999.9084136,0.1,-0.009158639999998285,-0.4361856176708859,0.4868912946922015
2025-02-09 18:32:28.416,96114.93,899.9259232,0.00104,999.8854504000001,0.1,-0.011454959999991843,-0.3535809326523322,0.3987173598427193
2025-02-09 18:34:39.488,96057.21,899.9259232,0.00104,999.8254216,0.1,-0.017457839999997306,-0.7810469123469652,0.16615224192846725
2025-02-09 18:36:50.560,96144.46,899.9259232,0.00104,999.9161616,0.1,-0.008383839999999055,-0.31640969691340404,0.530909276050975
2025-02-09 18:39:01.632,96210.07,899.9259232,0.00104,999.9843960000001,0.1,-0.0015603999999939334,-0.2076134996058409,0.7745433954432475
2025-02-09 18:41:12.704,96123.35,899.9259232,0.00104,999.8942072000001,0.1,-0.010579279999990376,-0.6617176015646632,0.4233177668861657
2025-02-09 18:43:23.776,95926.02,899.9259232,0.00104,999.688984,0.1,-0.031101599999999507,-0.842929585631814,-0.16100592865631905
2025-02-09 18:45:34.848,95929.98,899.9259232,0.00104,999.6931024,0.1,-0.03068975999999566,-0.8563089830949235,-0.04337643168930314
2025-02-09 18:47:45.920,95952.73,899.9259232,0.00104,999.7167624000001,0.1,-0.028323759999989307,-0.8240852836885182,0.07144862620562356
2025-02-09 18:49:56.992,95852.89,899.9259232,0.00104,999.6129288000001,0.1,-0.038707119999992295,-0.8624280586868536,-0.09283793976034478
2025-02-09 18:52:08.064,95890.44,899.9259232,0.00104,999.6519808,0.1,-0.03480191999999534,-0.7967410582761159,0.06523872418915462
2025-02-09 18:54:19.136,95963.44,899.9259232,0.00104,999.7279008,0.1,-0.02720991999999569,-0.36141557754158526,0.25812045557990704
2025-02-09 18:56:30.208,95973.16,899.9259232,0.00104,999.7380096,0.1,-0.026199039999994508,-0.13167124957613308,0.30258705801363955
2025-02-09 18:58:41.280,96008.13,899.9259232,0.00104,999.7743784,0.1,-0.0225621599999954,-0.10310991115963133,0.3948304024405135
2025-02-09 19:00:52.352,96120.55,899.9259232,0.00104,999.8912952000001,0.1,-0.010870479999994132,-0.0007505109164576279,0.6624992745451923
2025-02-09 19:03:03.424,95999.7,899.9259232,0.00104,999.7656112000001,0.1,-0.02343887999999197,-0.5674456416027353,0.38852909095465527
2025-02-09 19:05:14.496,96182.45,899.9259232,0.00104,999.9556712000001,0.1,-0.004432879999990291,0.263863451010653,0.8391852111553957
2025-02-09 19:07:25.568,96190.27,899.9259232,0.00104,999.9638040000001,0.1,-0.003619599999990442,0.28973104802953376,0.8255822099429332
2025-02-09 19:09:36.640,96152.23,899.9259232,0.00104,999.9242424,0.1,-0.007575759999997444,0.20670642338520828,0.7314845415085331
2025-02-09 19:11:47.712,96284.03,899.9259232,0.00104,1000.0613144,0.1,0.006131440000001476,0.3365252320130224,0.9735460127575479
2025-02-09 19:13:58.784,96295.25,899.9259232,0.00104,1000.0729832000001,0.1,0.0072983200000066965,0.289788851822022,0.94382035270651
2025-02-09 19:16:09.856,95489.22,999.1354032112,0.0,999.2347120000001,0.1993087888,-0.07652879999999414,-0.38286581360280064,-0.26593045097432955
2025-02-09 19:18:20.928,96000.0,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.017923253160927875,0.45193013179407515
2025-02-09 19:20:32.000,96144.42,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.08446727313209504,0.6536351108115075
2025-02-09 19:22:43.072,96042.35,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.38338078578549517,0.5233875520378597
2025-02-09 19:24:54.144,96016.88,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.004161880581640576,0.494470101242008
2025-02-09 19:27:05.216,96015.58,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.08746247256814366,0.48601151555256694
2025-02-09 19:29:16.288,95926.02,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.3222891233296998,0.35596084385030785
2025-02-09 19:31:27.360,95926.02,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.22526715315795617,0.35844776873405443
2025-02-09 19:33:38.432,95926.02,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.22658268544988017,0.3506262913841513
2025-02-09 19:35:49.504,96143.04,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.014222841677133051,0.6531898120154005
2025-02-09 19:38:00.576,95975.61,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.15476728718559218,0.4033698208059264
2025-02-09 19:40:11.648,96103.48,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.3882225426668871,0.5840597948660194
2025-02-09 19:42:22.720,95926.02,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.21449394140239808,0.32771559201424033
2025-02-09 19:44:33.792,96036.57,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.050523773458644054,0.4967585268540231
2025-02-09 19:46:44.864,96081.62,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.01564164663351453,0.557432169525049
2025-02-09 19:48:55.936,96096.06,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.6328396101373508,0.586528019170195
2025-02-09 19:51:07.008,95674.98,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.909505258983207,0.03097494011676599
2025-02-09 19:53:18.080,95842.98,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.7518456742907895,0.28647038271078473
2025-02-09 19:55:29.152,95895.42,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.6976335576163442,0.3782724444619018
2025-02-09 19:57:40.224,95889.85,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.3704192581197153,0.3897788592868532
2025-02-09 19:59:51.296,95906.88,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.30359794365886295,0.33885402283551014
2025-02-09 20:02:02.368,95707.62,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.9051488951835505,-0.010079598547647181
2025-02-09 20:04:13.440,95415.38,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.9602939840461255,-0.2669623620519193
2025-02-09 20:06:24.512,95888.26,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.3162591796978357,0.45233211417242913
2025-02-09 20:08:35.584,95889.83,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.30628721544682264,0.4640278225330954
2025-02-09 20:10:46.656,95944.42,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.20922466678570512,0.553404007997295
2025-02-09 20:12:57.728,95910.98,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.24295066342490068,0.5029752047419852
2025-02-09 20:15:08.800,96000.08,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.010577553037869475,0.6337754644130646
2025-02-09 20:17:19.872,96058.72,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.14702632039714336,0.7094981987219512
2025-02-09 20:19:30.944,95973.0,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,-0.000904664824925662,0.5977882046608715
2025-02-09 20:21:42.016,96210.93,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.1710881995307303,0.9205415551324083
2025-02-09 20:23:53.088,96146.67,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.17440550542328168,0.818960007870645
2025-02-09 20:26:04.160,96073.35,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.013892557723533372,0.6995272949117978
2025-02-09 20:28:15.232,96246.75,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.12684280201636194,0.9029980794881455
2025-02-09 20:30:26.304,96295.49,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.7004531535697867,0.9238205681316405
2025-02-09 20:32:37.376,96256.63,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.7481870306215157,0.8508994869499983
2025-02-09 20:34:48.448,96260.25,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.691871902632802,0.8222208076128302
2025-02-09 20:36:59.520,96362.82,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.7536583287002987,0.8913245452014468
2025-02-09 20:39:10.592,96633.54,999.1354032112,0.0,999.1354032112,0.1993087888,-0.0864596788799986,0.935482482785444,1.0650936272125027
