timestamp,open,high,low,close,volume,rsi_14,bb_lower,bb_middle,bb_upper,ma_5,ma_13,ma_21,atr,volatility,macd,macd_signal,macd_hist,stoch_k,stoch_d,adx,cci,obv,body_size,upper_shadow,lower_shadow,price_momentum,volume_momentum,price_acceleration,trend_strength,hour_of_day,day_of_week,volatility_regime,trend_regime,market_phase,price_direction,trend_strength_target,trading_signal,volatility_level,price_change,next_price,optimal_position,risk_reward
2025-02-10 16:21:00.544,97379.6,98080.94,97340.07,97547.16,0.028952,51.14700423816594,93773.74986023644,98726.2925,103678.83513976356,97431.874,97333.41384615384,98730.90095238095,2003.6912560078802,0.02054074414885969,322.8059860014473,643.3692312798908,-320.56324527844345,30.171831430873834,20.33728361716707,12.676270862459296,111.24520115288558,-392.10113,0.001720688932794935,0.0054814355368064645,0.0004059371778072495,0.0015277464630820692,30.299459459459456,-6.033296557128587e-05,33.16559922101641,16,0,high,sideways,high_sideways,1,medium,0,high,0.0004971954078416552,97595.66,0.2541838730710715,1.6249691691737882
2025-02-10 16:23:11.616,97661.08,97694.08,97500.0,97654.75,0.000864,51.7853072689487,94279.46393009869,98365.718,102451.9720699013,97472.18000000001,97356.28846153847,98675.26666666668,1869.2772430182288,0.01914169298491091,306.1216725083941,575.9197195255915,-269.7980470171974,45.521111953972195,31.21430934969585,12.0793826164232,139.4265559191753,-392.10026600000003,6.481599425279493e-05,0.00033790328757371925,0.0015845616288494863,0.00206796655872421,1.354223433242507,0.000540220095642141,30.70213019157535,16,0,high,sideways,high_sideways,0,medium,-1,high,-0.004022845790911389,97261.9,0.2529884807650511,1.4212786621791622
2025-02-10 16:25:22.688,97754.96,97754.96,97500.0,97500.0,0.000952,50.75803876577313,94965.90140660765,98026.187,101086.47259339236,97504.706,97364.77923076923,98324.49333333333,1749.709926467357,0.017945742835562637,277.21662150946213,516.1790999223657,-238.96247841290358,55.7582202194269,43.81705453475765,11.594901412706246,111.89497563056666,-392.101218,0.0026081541028711627,0.0,0.0,0.001670786872503438,0.2761394101876675,-0.00039717968622077215,32.937308517162194,16,0,high,sideways,high_sideways,0,medium,-1,high,-0.001964000000000077,97308.51,0.2649424038252554,1.4152853415980222
2025-02-10 16:27:33.760,97547.16,97670.36,97547.16,97670.36,0.00113,51.88949812573984,95780.78828632682,97753.4,99726.01171367317,97552.728,97403.54923076925,98009.24285714286,1633.040328616695,0.016719917164395574,265.00102176376095,465.9434842906448,-200.94246252688384,63.376603247181,54.88531180686004,11.15184704793967,109.41926441994835,-392.100088,0.0012629788504349801,0.0,0.0,0.0024644296817466493,-0.5050372317126588,0.0007936428092432113,30.50416658035533,16,0,high,sideways,high_sideways,0,medium,-1,high,-0.004731834714236771,97208.2,0.2601608346011737,1.087892932984872
2025-02-10 16:29:44.832,97689.21,97770.04,97547.16,97639.72,0.00109,51.65958680373483,96633.8810697791,97557.7445,98481.6079302209,97602.398,97443.74,97747.98666666666,1529.1229951251619,0.01566087034175397,249.9662239941681,422.7480322313495,-172.7818082371814,62.988336497849446,60.707719988152455,10.857128914240052,100.39886998830245,-392.101178,0.0005066066149987827,0.000827419937165908,0.0009474946107149158,0.002550020602441583,0.09327983951855567,8.559092069493346e-05,35.60186221477642,16,0,high,sideways,high_sideways,0,medium,-1,high,-0.0032375144049983096,97323.61,0.2824386003042817,0.83700074129762
2025-02-10 16:31:55.904,97639.72,97866.34,97500.0,97595.66,0.002194,51.307538317034364,96954.89501026474,97476.318,97997.74098973526,97612.098,97477.54076923078,97559.55,1443.6288544225304,0.014791937002347546,231.82344826022745,384.56311543712513,-152.73966717689768,62.360455106344205,62.90846495045822,10.698197555160146,87.71222323222642,-392.103372,0.0004512507819563357,0.002320981666067819,0.0009797242351780966,0.0004971954078416552,-0.9242193976236529,-0.0020528251945999276,40.064719991294965,16,0,high,sideways,high_sideways,0,medium,-1,high,-0.003238361214012997,97279.61,0.3019995653118887,0.6275014961435069
2025-02-10 16:34:06.976,97341.92,97398.38,97242.62,97261.9,0.001677,48.605382455446744,97049.12242573708,97425.4235,97801.72457426293,97533.52799999999,97470.54384615386,97466.10761904762,1363.6106086506406,0.014019987360422126,188.34243082467583,345.3189785146353,-156.9765476899595,40.618945107641586,55.32257890394508,10.194647554173967,-84.74593047603922,-392.10504899999995,0.0008220507670282657,0.0005800173244991099,0.00019806471867412145,-0.004022845790911389,0.9409722222222223,-0.004520041198753044,18.24072590654191,16,0,high,sideways,high_sideways,1,weak,0,high,0.0002495324479576677,97286.17,0.21321451858291676,2.537036979263182
2025-02-10 16:36:18.048,97261.9,97316.83,97200.0,97308.51,0.003312,49.00926029947533,97074.16005504342,97398.264,97722.36794495657,97495.23000000001,97476.04846153845,97419.85619047619,1272.309724394382,0.01307500982590713,155.84793077319046,307.42476896634633,-151.57683819315588,22.78939438889439,41.92293153429339,9.671934020514795,-94.32837049355821,-392.10173699999996,0.00047922156569016837,8.554223185036469e-05,0.0006364259797515181,-0.001964000000000077,2.478991596638655,0.0020588457909113123,13.783936914805452,16,0,high,sideways,high_sideways,1,weak,0,high,0.0004980037203323739,97356.97,0.1906107367963486,1.7659826847122455
2025-02-10 16:38:29.120,97270.51,97270.51,97200.69,97208.2,0.000265,48.13261946016018,97056.57246875804,97390.80500000001,97725.03753124198,97402.798,97461.42076923077,97389.21333333333,1187.1882264517517,0.01221284034116208,120.61129476962378,270.06207412700184,-149.45077935737805,5.40151483954213,22.936618112026036,9.191492720319738,-112.5437579445703,-392.10200199999997,0.0006405846951969068,0.0,7.720736737161923e-05,-0.004731834714236771,-0.7654867256637168,-0.0027678347142366944,12.776363096715158,16,0,high,sideways,high_sideways,1,weak,1,high,0.002256085391973084,97427.51,0.18778526407302762,3.408599526805166
2025-02-10 16:40:40.192,97203.01,97323.61,97166.35,97323.61,0.021897,49.257228649770596,97051.98912851993,97387.5045,97723.01987148006,97339.576,97451.45076923075,97387.60523809523,1112.0283120105437,0.011426089846138503,100.83625180649688,236.21690966290086,-135.38065785640399,10.147646093568332,12.779518440668284,8.828770172106656,-86.3738199448371,-392.08010499999995,0.0012407023198150533,0.0,0.00037714881463021507,-0.0032375144049983096,19.08899082568807,0.0014943203092384616,15.719015819275171,16,0,high,sideways,high_sideways,1,weak,1,high,0.0012731751319130513,97447.52,0.21701803955661816,1.4704682644734253
2025-02-10 16:42:51.264,97242.07,97343.92,97225.5,97279.61,0.001362,48.82259624608749,97069.14795078205,97393.16750000001,97717.18704921797,97276.366,97447.0076923077,97382.36666666667,1039.6308959840194,0.010687038074926693,80.68388194299769,205.11030411892025,-124.42642217592257,10.169701623673541,8.572954185594668,8.526878889015542,-70.03802239756881,-392.0814669999999,0.00038604690336182265,0.0006613392742461947,0.00017039949890008496,-0.003238361214012997,-0.3792160437556974,-8.468090146873664e-07,16.053529316883072,16,0,high,sideways,high_sideways,1,weak,1,high,0.001716186978956813,97446.56,0.22723321017170178,2.079125670608772
2025-02-10 16:45:02.336,97292.65,97316.17,97253.76,97286.17,0.001501,48.89499838239684,97098.68531074059,97401.614,97704.54268925941,97281.22,97435.92461538462,97388.07238095238,968.529517862362,0.00995546970203845,64.4988185805123,176.98800701123866,-112.48918843072636,14.226411105886546,11.514586274376137,8.248804952987747,-65.7404134602082,-392.0799659999999,6.660318122690589e-05,0.00024174488000896344,0.0003331186888218534,0.0002495324479576677,-0.10494931425163989,0.0034878936619706646,14.885494471498959,16,0,high,sideways,high_sideways,1,weak,1,high,0.0017492722758025714,97456.35,0.22918930667246254,2.2315032278744953
2025-02-10 16:47:13.408,97285.19,97428.53,97285.19,97356.97,0.001045,49.72173563895847,97129.30123616273,97411.65,97693.99876383725,97290.912,97433.27846153846,97399.48809523809,908.5695118627975,0.009332351981196595,56.731047358262,152.93661508064335,-96.20556772238135,15.442256457355535,13.27945639563854,8.189742447890804,-33.84015933309162,-392.0789209999999,0.0007378307016720514,0.0007355693091620387,0.0,0.0004980037203323739,-0.6844806763285024,0.00024847127237470623,21.968197062576195,16,0,high,sideways,high_sideways,1,medium,1,high,0.0015464737655659366,97507.53,0.28417735274940226,1.4803469661659603
2025-02-10 16:49:24.480,97413.43,97547.16,97413.43,97427.51,0.000598,50.57955847834333,97134.2701500126,97415.38249999999,97696.49484998739,97334.774,97424.07461538461,97412.40523809523,856.4348553151414,0.008790482845298432,55.625801558984676,133.47445237631163,-77.84865081732696,20.832649967015413,16.833772510085833,8.345949558365886,6.593075453892487,-392.0783229999999,0.00014453859185537094,0.0012282700650208984,0.0,0.002256085391973084,1.2566037735849056,0.00175808167164071,28.98319375193408,16,0,high,sideways,high_sideways,0,medium,0,high,-6.671626935761399e-05,97421.01,0.32405998695935667,0.9172861396530957
2025-02-10 16:51:35.552,97427.51,97547.16,97427.51,97447.52,0.000851,50.83580769905254,97156.80193579658,97425.911,97695.0200642034,97359.55600000001,97408.13384615384,97416.91285714286,803.0255762755226,0.00824059530992192,55.72219528823916,117.92400095869714,-62.20180567045797,29.854904747804866,22.04327039072527,8.490074629876183,18.131863717798726,-392.0774719999999,0.00020538346920709883,0.001022709089044762,0.0,0.0012731751319130513,-0.9611362287071288,-0.0009829102600600326,26.882212072697087,16,0,high,sideways,high_sideways,0,medium,0,high,-0.00073454922198124,97375.94,0.3261247554879374,0.8513405071045671
2025-02-10 16:53:46.624,97475.25,97517.4,97446.56,97446.56,0.000778,50.822192682977736,97159.37877431493,97428.321,97697.26322568506,97392.946,97404.02307692308,97426.89428571428,750.0059555623972,0.007696587294229752,55.08612547167286,105.3564258612923,-50.270300389619436,36.25105337625982,28.979536030360034,8.623115334047101,22.673538972447574,-392.0782499999999,0.00029433112508049305,0.000432417459816663,0.0,0.001716186978956813,-0.4287812041116005,0.0004430118470437616,24.935595348458506,16,0,high,sideways,high_sideways,0,medium,0,high,-0.0003187388041199224,97415.5,0.3287328841556183,0.8729791618063302
2025-02-10 16:55:57.696,97469.34,97547.16,97437.57,97456.35,0.002615,50.96641690420436,97159.47386486574,97428.4775,97697.48113513425,97426.98199999999,97387.56076923077,97429.65571428572,703.6772305497319,0.007220434897774562,54.7409867211245,95.23333803325875,-40.49235131213425,40.542483940246825,35.549480688103834,8.808823278474703,33.01131040062143,-392.0756349999999,0.00013327267836214636,0.0007984049137914239,0.00019267597379851793,0.0017492722758025714,0.742171885409727,3.308529684575845e-05,25.28460057624868,16,0,high,sideways,high_sideways,0,medium,0,high,-0.0002512919886697995,97431.86,0.34090415127146273,0.8122280863875688
2025-02-10 16:58:08.768,97443.98,97507.53,97441.78,97507.53,0.001471,51.76285659613968,97169.28575084163,97436.9855,97704.68524915836,97457.094,97377.3923076923,97432.2419047619,657.5706412878177,0.006743793441263641,57.92948500237253,87.7725674270815,-29.843082424708967,43.40014381157811,40.064560376028254,8.980393417902748,44.45326170192567,-392.07416399999994,0.0006521695850272424,0.0,2.2577074540644684e-05,0.0015464737655659366,0.4076555023923447,-0.00020279851023663475,23.457140267937262,16,0,high,sideways,high_sideways,0,medium,-1,high,-0.0027168158192500957,97242.62,0.34307759182786346,0.582878347965792
2025-02-10 17:00:19.840,97396.34,97456.62,97396.34,97421.01,0.000828,50.27616023044586,97168.7469665781,97436.5235,97704.3000334219,97455.794,97363.95769230768,97436.22476190476,618.1140608125536,0.006344771634091595,52.86555077825324,80.79116409731586,-27.92561331906262,42.18345976371061,42.04202917184518,9.004011138669666,22.700969401837522,-392.07499199999995,0.00025329493900898384,0.00036561948837092424,0.0,-6.671626935761399e-05,0.3846153846153846,-0.0016131900349235506,18.481770801899515,17,0,high,sideways,high_sideways,0,weak,-1,medium,-0.001320967622897684,97292.32,0.32482069115409695,1.1229946361110728
2025-02-10 17:02:30.912,97374.12,97377.2,97319.04,97375.94,0.001051,49.478936655713305,97167.37130884573,97435.75200000001,97704.13269115429,97441.47799999999,97372.73,97433.63857142857,580.8702678323172,0.005965233997559532,44.70029689009243,73.57299065587118,-28.87269376577875,46.71972048315829,44.10110801948233,8.790334818638435,-8.519201251242583,-392.07604299999997,1.869079792461267e-05,1.293978317847454e-05,0.000565653378947114,-0.00073454922198124,0.23501762632197432,-0.000667832952623626,11.57037393837534,17,0,high,sideways,high_sideways,0,weak,0,medium,-0.0007324191170837713,97304.62,0.2884155618343839,1.5735472536073412
2025-02-10 17:04:41.984,97435.33,97440.0,97344.97,97415.5,0.001127,50.22501185667014,97165.62672248758,97429.16900000001,97692.71127751244,97435.26599999999,97380.95999999999,97434.78761904762,545.8386725163652,0.005603201467080344,40.94939658579824,67.04827184185659,-26.09887525605835,52.2815977479788,47.06159266494924,8.764983999677812,20.370446025416644,-392.074916,0.00020351960628656716,4.792922649308268e-05,0.0007238647418754454,-0.0003187388041199224,0.44858611825192796,0.00041581041786131756,15.264294856840422,17,0,high,sideways,high_sideways,0,weak,-1,medium,-0.0018361554372763322,97236.63,0.3273201477939578,1.109407457540788
2025-02-10 17:06:53.056,97390.49,97633.01,97390.49,97431.86,0.001521,50.55023843009668,97175.57486956219,97418.0245,97660.47413043781,97430.36799999999,97398.16461538461,97429.29714285715,523.9826157249278,0.005377939164098148,38.84906846606464,61.40843116669821,-22.55936270063357,59.120028773184366,52.70711566810715,9.253929587266871,78.93245830471113,-392.07339499999995,0.0004247848018835858,0.002065396734321741,0.0,-0.0002512919886697995,-0.4183556405353729,6.744681545012288e-05,28.072013530451414,17,0,high,sideways,high_sideways,0,medium,-1,medium,-0.0014481915874335893,97290.76,0.4034992392958053,0.8920304117810829
2025-02-10 17:09:04.128,97369.89,97497.78,97242.62,97242.62,0.001102,46.74546608752049,97154.29950573354,97405.15550000001,97656.01149426648,97377.38599999998,97391.93461538463,97409.67190476191,504.62437517933625,0.00518933339290258,21.664719443870126,53.45968882213259,-31.794969378262465,46.22198193298178,52.54120281804831,9.20578219167826,-64.71541422554566,-392.07449699999995,0.0013070775780891204,0.0013134450495938675,0.0,-0.0027168158192500957,-0.25084976206662146,-0.0024655238305802962,15.402217089353101,17,0,high,sideways,high_sideways,0,weak,0,medium,-0.0004382851881201688,97200.0,0.3419908715496631,4.680584021861313
2025-02-10 17:11:15.200,97242.62,97471.78,97242.62,97292.32,0.002208,47.85551466771876,97162.69305606726,97386.25349999999,97609.81394393272,97351.648,97392.9123076923,97399.78238095238,484.7994042284869,0.004982915447267439,11.918979105190374,45.151546878744156,-33.23256777355378,29.878920445733968,45.07364371730004,9.161217349834242,-66.24766446607532,-392.07228899999996,0.0005110927698164821,0.0018454870919766648,0.0,-0.001320967622897684,1.6666666666666665,0.0013958481963524116,14.293730715475135,17,0,high,sideways,high_sideways,1,weak,0,medium,0.00010925836695019342,97302.95,0.3423168876331232,2.4492897410081826
2025-02-10 17:13:26.272,97273.46,97305.93,97242.62,97304.62,0.001524,48.14360001346663,97176.26262255643,97369.4985,97562.73437744357,97337.384,97394.33153846154,97382.36619047618,454.4815109743316,0.00467070845119514,5.128795317272306,37.146996566449786,-32.01820124917748,16.207500960989613,30.769467779901785,9.119958829999938,-117.5229561619952,-392.07076499999994,0.0003203340356145339,1.3467188275174663e-05,0.00031704434076891124,-0.0007324191170837713,0.4500475737392957,0.0005885485058139128,13.26557722528564,17,0,high,sideways,high_sideways,1,weak,1,medium,0.0014845132738816602,97449.07,0.35155400999782654,2.0109041068329967
2025-02-10 17:15:37.344,97252.28,97252.28,97200.0,97236.63,0.001229,46.61066858752043,97180.22250740082,97351.54699999999,97522.87149259917,97301.61000000002,97385.07461538461,97363.17142857143,429.32846137200835,0.004415295566825057,-5.673300759503036,28.582937101259223,-34.256237860762255,13.579362300045096,19.888594568922894,8.916514646791954,-158.10014457334682,-392.07199399999996,0.00016092167710612213,0.0,0.0003766492672460189,-0.0018361554372763322,0.0905057675244012,-0.001103736320192561,9.247722583066732,17,0,high,sideways,high_sideways,1,weak,1,medium,0.0026689530478378742,97496.15,0.3343838296022604,5.074529630896614
2025-02-10 17:17:48.416,97200.0,97348.03,97200.0,97290.76,0.00129,48.02946163106164,97184.24330308307,97352.98999999999,97521.73669691691,97273.39,97374.55538461538,97348.65238095238,409.11411892141393,0.004205066533773751,-9.753765768255107,20.915596527356357,-30.669362295611464,15.100399410408317,14.962420890481008,9.055925185190995,-97.4050860863679,-392.070704,0.0009337448559670243,0.0005891975308642395,0.0,-0.0014481915874335893,-0.15187376725838275,0.0003879638498427429,15.463848508297964,17,0,high,sideways,high_sideways,0,weak,-1,medium,-0.0028033494650467894,97018.02,0.39111062812432085,2.1684553089086545
2025-02-10 17:19:59.488,97317.87,97424.87,97200.0,97200.0,0.01096,45.830293902130094,97166.89021444901,97347.56450000001,97528.238785551,97264.866,97355.51538461538,97345.70476190475,395.87990328083913,0.004072838511119744,-20.0796712221927,12.716542977446547,-32.79621419963925,9.806547962710708,12.828769891054707,9.443654618352202,-86.06359994931898,-392.081664,0.0012111855715707233,0.001099489744278209,0.0,-0.0004382851881201688,8.945553539019963,0.0010099063993134205,19.87248433767911,17,0,high,sideways,high_sideways,1,weak,1,medium,0.0035029835390947284,97540.49,0.42599434905455336,9.9136487926065
2025-02-10 17:22:10.560,97302.31,97304.99,97246.03,97302.95,0.001174,48.699669155275394,97181.81147303627,97352.302,97522.79252696372,97266.992,97344.46846153845,97345.44000000002,374.99372360843705,0.003853878259687266,-19.72840431322402,6.227553519312434,-25.955957832536452,14.911895799172777,13.272947724097266,9.802896493962105,-68.54759535739312,-392.08049,6.577438911773194e-06,2.096558653137987e-05,0.0005784035343045694,0.00010925836695019342,-0.4682971014492754,0.0005475435550703622,18.445620518301205,17,0,high,sideways,high_sideways,1,weak,1,medium,0.002357790796681858,97532.37,0.4311019343620952,1.8148027095422332
2025-02-10 17:24:21.632,97363.45,97452.96,97346.08,97449.07,0.001666,52.542110820982245,97183.59562790039,97358.575,97533.5543720996,97295.882,97343.90846153845,97356.90999999999,358.84568576385317,0.003682392102498804,-7.572073779811035,3.4676280594877404,-11.039701839298775,27.098681323757592,17.272375028547028,10.643686804364497,48.552245005294424,-392.078824,0.0008793854367322635,3.995339113393597e-05,0.00017840370282683435,0.0014845132738816602,0.09317585301837261,0.0013752549069314668,27.742135608908328,17,0,high,sideways,high_sideways,1,medium,0,medium,0.00040185093608369193,97488.23,0.4876113888285155,0.318239276474856
2025-02-10 17:26:32.704,97449.07,97547.16,97242.62,97496.15,0.002245,53.74427581002726,97188.60607409352,97369.402,97550.19792590648,97347.78600000001,97343.0330769231,97365.12619047619,354.9492828406585,0.003640649224001753,5.794077763799578,3.9329180003501083,1.8611597634494697,49.89646120566931,30.63567944286656,10.912449015801302,66.9551963284308,-392.076579,0.0004831241591119052,0.0005234529175086977,0.0021185425371428547,0.0026689530478378742,0.8266883645240033,0.001184439773956214,18.328454932099632,17,0,high,sideways,high_sideways,0,weak,0,medium,-0.0001509803207614402,97481.43,0.44142577700499896,0.17574050844016703
2025-02-10 17:28:43.776,97511.33,97511.33,96699.69,97018.02,0.033162,42.08488150280386,97120.88501184742,97355.9945,97591.10398815258,97293.238,97312.03384615386,97352.66952380953,387.706078396714,0.003996227488426521,-21.941320061174338,-1.241929611954781,-20.699390449219557,53.34040804666705,43.445183525364655,11.130459571948878,-216.2039598855035,-392.109741,0.005059001861629799,0.0,0.0032645437202015576,-0.0028033494650467894,24.706976744186047,-0.005472302512884664,21.928611330763644,17,0,high,sideways,high_sideways,1,medium,1,medium,0.0011616398685523333,97130.72,0.4425124972831993,-5.5712236635197625
2025-02-10 17:30:54.848,97503.84,97554.49,97469.38,97540.49,0.002573,53.86337278736251,97116.68065493711,97365.17050000001,97613.6603450629,97361.33600000001,97324.69153846154,97364.78,398.3732063525552,0.004084182951639419,-1.7427705501322635,-1.3420977995902774,-0.40067275054198603,64.19587128321795,55.810913511851446,11.162056790014757,145.87606530892714,-392.107168,0.0003758826319046381,0.0001435840885856393,0.00035342197804714,0.0035029835390947284,-0.7652372262773722,0.006306333004141518,17.261427661158336,17,0,high,sideways,high_sideways,1,weak,0,medium,0.000335040350935234,97573.17,0.4084981525755271,0.17264920161692177
2025-02-10 17:33:05.920,97561.39,97561.39,97502.6,97532.37,0.001486,53.680649109358036,97112.63231602532,97370.4135,97628.19468397467,97407.22,97333.68153846153,97373.13238095239,374.03009845242616,0.003834932940237443,13.454415198415518,1.6172048000108818,11.837210398404636,71.13708767268153,62.89112233418884,11.162728173225096,123.65879058604207,-392.108654,0.0002974537365652957,0.0,0.000305141203912629,0.002357790796681858,0.2657580919931857,-0.0011451927424128705,15.529409617939919,17,0,high,sideways,high_sideways,0,weak,-1,medium,-0.0023701874567386705,97301.2,0.41404042599434904,0.228296594833391
2025-02-10 17:35:16.992,97463.6,97507.91,97399.68,97488.23,0.000981,52.6353518836293,97111.63943568843,97372.449,97633.25856431156,97415.052,97338.0176923077,97376.02380952382,356.7340121291894,0.0036592521182217527,21.686575939311297,5.631079027870965,16.055496911440333,87.93054186488412,74.4211669402612,11.509411233431345,71.71124600851881,-392.109635,0.0002527097295809933,0.0002019215378870426,0.000655834588502916,0.00040185093608369193,-0.4111644657863145,-0.001955939860598166,21.792418561664746,17,0,medium,sideways,medium_sideways,1,medium,1,medium,0.001354214760079353,97620.25,0.4606607259291458,0.38510939480569595
