timestamp,price,usdt_balance,btc_balance,total_assets,total_fees,profit_pct,trend_score,volatility
2025-02-09 22:06:33.472,94961.23,1000.0,0.0,1000.0,0.0,0.0,-0.6958842440102997,0.2602931517286808
2025-02-09 22:08:44.544,95006.32,1000.0,0.0,1000.0,0.0,0.0,-0.297105428021876,0.30312945492453697
2025-02-09 22:10:55.616,95165.22,1000.0,0.0,1000.0,0.0,0.0,0.5981341389022067,0.40640616727025974
2025-02-09 22:13:06.688,95251.41,1000.0,0.0,1000.0,0.0,0.0,-1.685562264018898,0.47600011801032865
2025-02-09 22:15:17.760,95233.57,1000.0,0.0,1000.0,0.0,0.0,-0.7534455955193221,0.489993549514525
2025-02-09 22:17:28.832,95242.16,1000.0,0.0,1000.0,0.0,0.0,-0.9659260777341409,0.5264345404462637
2025-02-09 22:19:39.904,95255.16,1000.0,0.0,1000.0,0.0,0.0,-0.111479975230422,0.5654562293539555
2025-02-09 22:21:50.976,95390.98,1000.0,0.0,1000.0,0.0,0.0,-0.8237051558933753,0.7146681164084149
2025-02-09 22:24:02.048,95328.09,1000.0,0.0,1000.0,0.0,0.0,-1.215223740994744,0.6921327942861351
2025-02-09 22:26:13.120,95489.22,1000.0,0.0,1000.0,0.0,0.0,0.577143921237347,0.9099315306686756
2025-02-09 22:28:24.192,95434.53,1000.0,0.0,1000.0,0.0,0.0,-0.3760642079840195,0.9180923918335393
2025-02-09 22:30:35.264,95500.63,1000.0,0.0,1000.0,0.0,0.0,-0.4920675070076518,0.9380860614294966
2025-02-09 22:32:46.336,95528.84,1000.0,0.0,1000.0,0.0,0.0,-0.3969638708727422,0.912882889557019
2025-02-09 22:34:57.408,95532.8,1000.0,0.0,1000.0,0.0,0.0,-0.6684931064753512,0.8699152213385103
2025-02-09 22:37:08.480,95533.04,1000.0,0.0,1000.0,0.0,0.0,-0.07018785620716117,0.8313687866118873
2025-02-09 22:39:19.552,95554.86,1000.0,0.0,1000.0,0.0,0.0,0.24440188544549574,0.8265272873465559
2025-02-09 22:41:30.624,95582.94,1000.0,0.0,1000.0,0.0,0.0,-0.4073702931868707,0.8241673904759623
2025-02-09 22:43:41.696,95645.91,1000.0,0.0,1000.0,0.0,0.0,0.8385137241221939,0.8598781959615535
2025-02-09 22:45:52.768,95660.92,1000.0,0.0,1000.0,0.0,0.0,-0.5388413760702341,0.8491532748417597
2025-02-09 22:48:03.840,95548.33,1000.0,0.0,1000.0,0.0,0.0,-3.968274755884288,0.6973123644543686
2025-02-09 22:50:14.912,95581.84,1000.0,0.0,1000.0,0.0,0.0,-1.9711703515612822,0.72644630219244
2025-02-09 22:52:25.984,95535.85,1000.0,0.0,1000.0,0.0,0.0,-2.0191668584313427,0.6454839003595372
2025-02-09 22:54:37.056,95614.93,1000.0,0.0,1000.0,0.0,0.0,0.5534479293623522,0.7609945783245882
2025-02-09 22:56:48.128,95715.48,1000.0,0.0,1000.0,0.0,0.0,0.3429266373185036,0.9027582359103323
2025-02-09 22:58:59.200,95649.16,1000.0,0.0,1000.0,0.0,0.0,0.14094819164796246,0.7629296618925778
2025-02-09 23:01:10.272,95614.32,1000.0,0.0,1000.0,0.0,0.0,-0.7561641572784947,0.6787590134739162
2025-02-09 23:03:21.344,95760.2,1000.0,0.0,1000.0,0.0,0.0,0.5494296917130339,0.9921466329828406
2025-02-09 23:05:32.416,95718.03,1000.0,0.0,1000.0,0.0,0.0,1.1027021338254728,0.8560545297080873
2025-02-09 23:07:43.488,95846.9,1000.0,0.0,1000.0,0.0,0.0,1.1317264422793385,1.118201716478019
2025-02-09 23:09:54.560,95864.04,1000.0,0.0,1000.0,0.0,0.0,0.7887836025696094,1.0496227089433305
